basket,run,status,operator,blkcnt,lastblk,lastmod-l,lastmod-h,target_site,pipever,starttime,wallclock,endtime
20121124_FNT1,D00155215_r72p05,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:36:50,21:22:27,
20121124_FNT1,D00155220_r72p02,F,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 10:36:52,0:08:30,05/05/2014 10:45:22
20121124_FNT1,D00155220_r72p03,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:37:17,21:21:58,
20121124_FNT1,D00155216_r72p04,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:37:20,21:21:58,
20121124_FNT1,D00155223_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:37:46,21:21:30,
20121124_FNT1,D00155218_r72p04,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:38:01,21:21:13,
20121124_FNT1,D00155224_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:38:20,21:20:56,
20121124_FNT1,D00155219_r72p04,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:38:32,21:20:45,
20121124_FNT1,D00155225_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:38:54,21:20:23,
20121124_FNT1,D00155221_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:38:56,21:20:22,
20121124_FNT1,D00155228_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:39:23,21:19:53,
20121124_FNT1,D00155222_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:39:36,21:19:38,
20121124_FNT1,D00155229_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:39:55,21:19:20,
20121124_FNT1,D00155226_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:40:08,21:19:06,
20121124_FNT1,D00155230_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:40:27,21:18:49,
20121124_FNT1,D00155227_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:40:40,21:18:38,
20121124_FNT1,D00155235_r72p02,U,mjohns44,1/1,se_nofringe,run-scamp:P,run-scamp:P,fermigrid,0.9.7+0,05/05/2014 10:41:08,21:18:07,
20121124_FNT1,D00155231_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:41:10,21:18:05,
20121124_FNT1,D00155236_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:41:45,21:17:32,
20121124_FNT1,D00155232_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:41:46,21:17:30,
20121124_FNT1,D00155237_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:42:08,21:17:05,
20121124_FNT1,D00155234_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:42:13,21:17:02,
20121124_FNT1,D00155240_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:42:44,21:16:33,
20121124_FNT1,D00155238_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:42:45,21:16:30,
20121124_FNT1,D00155241_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:43:13,21:16:03,
20121124_FNT1,D00155239_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:43:15,21:16:03,
20121124_FNT1,D00155242_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:43:48,21:15:27,
20121124_FNT1,D00155244_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:43:52,21:15:26,
20121124_FNT1,D00155243_r72p02,U,mjohns44,1/1,se_fringe,run-scamp:P,run-scamp:P,fermigrid,0.9.7+0,05/05/2014 10:44:29,21:14:46,
20121124_FNT1,D00155246_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:44:30,21:14:46,
20121124_FNT1,D00155250_r72p02,U,mjohns44,1/1,se_fringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:45:00,21:14:15,
20121124_FNT1,D00155247_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:45:01,21:14:15,
20121124_FNT1,D00155251_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:45:26,21:13:50,
20121124_FNT1,D00155248_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:45:29,21:13:46,
20121124_FNT1,D00155254_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:45:59,21:13:16,
20121124_FNT1,D00155249_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:46:11,21:13:04,
20121124_FNT1,D00155255_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:46:37,21:12:42,
20121124_FNT1,D00155252_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:46:38,21:12:38,
20121124_FNT1,D00155258_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:47:10,21:12:04,
20121124_FNT1,D00155253_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:P,update-scamp-headers:P,fermigrid,0.9.7+0,05/05/2014 10:47:11,21:12:05,
20121124_FNT1,D00155259_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:47:43,21:11:30,
20121124_FNT1,D00155256_r72p02,U,mjohns44,1/1,se_nofringe,update-scamp-headers:U,update-scamp-headers:U,fermigrid,0.9.7+0,05/05/2014 10:47:45,21:11:33,
20121124_FNT1,D00155262_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:48:18,21:10:56,
20121124_FNT1,D00155257_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:48:20,21:10:55,
20121124_FNT1,D00155263_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:48:50,21:10:26,
20121124_FNT1,D00155260_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:48:52,21:10:23,
20121124_FNT1,D00155266_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:49:20,21:09:56,
20121124_FNT1,D00155261_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:49:23,21:09:55,
20121124_FNT1,D00155267_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:49:58,21:09:20,
20121124_FNT1,D00155264_r72p02,U,mjohns44,1/1,se_nofringe,run-scamp:P,run-scamp:P,fermigrid,0.9.7+0,05/05/2014 10:49:56,21:09:19,
20121124_FNT1,D00155270_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:50:31,21:08:47,
20121124_FNT1,D00155265_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:50:31,21:08:47,
20121124_FNT1,D00155271_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:51:04,21:08:15,
20121124_FNT1,D00155268_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:51:05,21:08:09,
20121124_FNT1,D00155274_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:51:34,21:07:44,
20121124_FNT1,D00155269_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:51:37,21:07:38,
20121124_FNT1,D00155275_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:52:10,21:07:07,
20121124_FNT1,D00155272_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:52:16,21:07:00,
20121124_FNT1,D00155278_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:52:47,21:06:27,
20121124_FNT1,D00155273_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:52:52,21:06:22,
20121124_FNT1,D00155279_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:53:20,21:05:57,
20121124_FNT1,D00155276_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:53:36,21:05:40,
20121124_FNT1,D00155282_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:53:56,21:05:22,
20121124_FNT1,D00155277_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:54:17,21:04:57,
20121124_FNT1,D00155283_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:54:32,21:04:43,
20121124_FNT1,D00155280_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:54:44,21:04:34,
20121124_FNT1,D00155286_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:55:06,21:04:12,
20121124_FNT1,D00155281_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:55:24,21:03:52,
20121124_FNT1,D00155287_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:55:46,21:03:28,
20121124_FNT1,D00155284_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:56:03,21:03:13,
20121124_FNT1,D00155295_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:56:24,21:02:51,
20121124_FNT1,D00155285_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:56:30,21:02:45,
20121124_FNT1,D00155296_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:56:57,21:02:17,
20121124_FNT1,D00155293_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:57:09,21:02:07,
20121124_FNT1,D00155299_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:57:29,21:01:48,
20121124_FNT1,D00155294_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:57:48,21:01:30,
20121124_FNT1,D00155300_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:58:06,21:01:09,
20121124_FNT1,D00155297_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:58:21,21:00:55,
20121124_FNT1,D00155303_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:58:38,21:00:40,
20121124_FNT1,D00155298_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:58:57,21:00:17,
20121124_FNT1,D00155304_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:59:18,20:59:59,
20121124_FNT1,D00155301_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 10:59:32,20:59:46,
20121124_FNT1,D00155307_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 10:59:51,20:59:27,
20121124_FNT1,D00155302_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:00:13,20:59:01,
20121124_FNT1,D00155308_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:00:28,20:58:46,
20121124_FNT1,D00155305_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:00:52,20:58:22,
20121124_FNT1,D00155311_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:01:07,20:58:10,
20121124_FNT1,D00155306_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:01:27,20:57:48,
20121124_FNT1,D00155312_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:01:44,20:57:30,
20121124_FNT1,D00155309_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:02:07,20:57:07,
20121124_FNT1,D00155315_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:02:15,20:57:02,
20121124_FNT1,D00155310_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:02:40,20:56:35,
20121124_FNT1,D00155316_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:02:53,20:56:22,
20121124_FNT1,D00155313_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:03:16,20:56:02,
20121124_FNT1,D00155319_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:03:29,20:55:45,
20121124_FNT1,D00155314_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:03:53,20:55:23,
20121124_FNT1,D00155320_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:04:03,20:55:11,
20121124_FNT1,D00155317_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:04:28,20:54:51,
20121124_FNT1,D00155323_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:04:44,20:54:30,
20121124_FNT1,D00155318_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:05:08,20:54:08,
20121124_FNT1,D00155324_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:05:25,20:53:49,
20121124_FNT1,D00155321_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:05:40,20:53:37,
20121124_FNT1,D00155327_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:05:59,20:53:18,
20121124_FNT1,D00155322_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:06:16,20:53:00,
20121124_FNT1,D00155328_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:06:29,20:52:48,
20121124_FNT1,D00155325_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:06:55,20:52:21,
20121124_FNT1,D00155331_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:07:12,20:52:02,
20121124_FNT1,D00155326_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:07:32,20:51:43,
20121124_FNT1,D00155332_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:07:49,20:51:29,
20121124_FNT1,D00155329_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:08:12,20:51:03,
20121124_FNT1,D00155336_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:08:26,20:50:52,
20121124_FNT1,D00155330_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:08:45,20:50:32,
20121124_FNT1,D00155337_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:09:01,20:50:15,
20121124_FNT1,D00155335_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:09:21,20:49:56,
20121124_FNT1,D00155339_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:09:44,20:49:30,
20121124_FNT1,D00155338_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:10:13,20:49:03,
20121124_FNT1,D00155340_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:10:19,20:48:58,
20121124_FNT1,D00155341_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:10:37,20:48:37,
20121124_FNT1,D00155342_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:10:55,20:48:22,
20121124_FNT1,D00155344_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:11:17,20:47:58,
20121124_FNT1,D00155343_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:11:25,20:47:50,
20121124_FNT1,D00155347_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:11:45,20:47:31,
20121124_FNT1,D00155345_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:12:06,20:47:11,
20121124_FNT1,D00155348_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:12:27,20:46:51,
20121124_FNT1,D00155346_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:12:43,20:46:36,
20121124_FNT1,D00155351_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:13:08,20:46:10,
20121124_FNT1,D00155349_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:13:23,20:45:53,
20121124_FNT1,D00155352_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:13:43,20:45:33,
20121124_FNT1,D00155350_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:14:01,20:45:13,
20121124_FNT1,D00155355_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:14:13,20:45:05,
20121124_FNT1,D00155353_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:14:31,20:44:47,
20121124_FNT1,D00155356_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:14:59,20:44:19,
20121124_FNT1,D00155354_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:15:09,20:44:05,
20121124_FNT1,D00155358_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:15:33,20:43:43,
20121124_FNT1,D00155357_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:15:48,20:43:28,
20121124_FNT1,D00155359_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:16:17,20:42:58,
20121124_FNT1,D00155360_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:16:50,20:42:25,
20121124_FNT1,D00155362_r72p02,F,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:16:55,3:20:10,05/05/2014 14:37:06
20121124_FNT1,D00155365_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:17:16,20:42:00,
20121124_FNT1,D00155363_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:17:35,20:41:39,
20121124_FNT1,D00155366_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:17:49,20:41:29,
20121124_FNT1,D00155364_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:18:18,20:40:56,
20121124_FNT1,D00155371_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:18:26,20:40:52,
20121124_FNT1,D00155368_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:18:47,20:40:27,
20121124_FNT1,D00155372_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:19:09,20:40:09,
20121124_FNT1,D00155369_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:U,create-scamp-catalog:U,fermigrid,0.9.7+0,05/05/2014 11:19:25,20:39:52,
20121124_FNT1,D00155376_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:19:47,20:39:27,
